"Date","AAPL","TSLA","NVDA","AMZN","MSFT","META","GOOGL","BRK.B","XOM","PFE","S.P.500"
2023-01-03,123.904632568359,108.099998474121,14.3055801391602,85.8199996948242,236.183532714844,124.365547180176,88.8998718261719,309.910003662109,100.414604187012,46.9281959533691,3824.13989257812
2023-01-04,125.182609558105,113.639999389648,14.7392959594727,85.1399993896484,225.852111816406,126.987663269043,87.862434387207,314.549987792969,100.70686340332,45.8936882019043,3852.96997070312
2023-01-05,123.855102539062,110.339996337891,14.255615234375,83.120002746582,219.158355712891,126.558952331543,85.9870834350586,312.899993896484,102.960098266602,45.4634094238281,3808.10009765625
2023-01-06,128.412231445312,113.059997558594,14.8492231369019,86.0800018310547,221.741195678711,129.629699707031,87.1242599487305,318.690002441406,104.204551696777,46.6169281005859,3895.080078125
2023-01-09,128.937286376953,119.769996643066,15.6177186965942,87.3600006103516,223.900146484375,129.081344604492,87.8025817871094,315.529998779297,102.262451171875,44.3007354736328,3892.09008789062
2023-01-10,129.511871337891,118.849998474121,15.8985328674316,89.870002746582,225.60563659668,132.590774536133,88.2015914916992,316.350006103516,103.789733886719,43.5957984924316,3919.25
2023-01-11,132.246170043945,123.220001220703,15.9904708862305,95.0899963378906,232.427536010742,132.491088867188,91.2939376831055,320.369995117188,104.996490478516,43.4401702880859,3969.61010742188
2023-01-12,132.166900634766,123.559997558594,16.5001335144043,95.2699966430664,235.128692626953,136.299621582031,90.904899597168,318.929992675781,106.740608215332,43.6781921386719,3983.169921875
2023-01-13,133.504348754883,122.400001525879,16.8878803253174,98.120002746582,235.838485717773,136.568801879883,91.892463684082,317.640014648438,106.674613952637,43.8063659667969,3999.09008789062
2023-01-17,134.673355102539,131.490005493164,17.6903533935547,96.0500030517578,236.942596435547,134.953659057617,91.0645141601562,314.859985351562,106.467208862305,42.1859474182129,3990.96997070312
2023-01-18,133.950134277344,128.779998779297,17.3655662536621,95.4599990844727,232.46696472168,132.620681762695,90.8949356079102,308.299987792969,104.279983520508,41.197208404541,3928.86010742188
2023-01-19,134.009582519531,127.169998168945,16.7539672851562,93.6800003051758,228.641967773438,135.741287231445,92.8201675415039,305.230010986328,104.949348449707,41.160587310791,3898.85009765625
2023-01-20,136.585357666016,133.419998168945,17.8272609710693,97.25,236.814453125,138.951629638672,97.7778854370117,309.869995117188,106.863166809082,41.2979125976562,3972.61010742188
2023-01-23,139.795181274414,143.75,19.1803722381592,97.5199966430664,239.141006469727,142.839935302734,99.5435180664062,310.420013427734,106.306930541992,41.178897857666,4019.81005859375
2023-01-24,141.201950073242,143.889999389648,19.2523231506348,96.3199996948242,238.608642578125,142.710311889648,97.4586715698242,311.299987792969,107.296829223633,40.9317169189453,4016.94995117188
2023-01-25,140.538177490234,144.429992675781,19.3102874755859,97.1800003051758,237.19889831543,141.075241088867,94.9848022460938,311.899993896484,106.731178283691,41.2612915039062,4016.21997070312
2023-01-26,142.618621826172,160.270004272461,19.7889709472656,99.2200012207031,244.484146118164,146.857833862305,97.2791213989258,310.950012207031,111.020790100098,40.8824996948242,4060.42993164062
2023-01-27,144.570251464844,177.899993896484,20.351598739624,102.23999786377,244.641876220703,151.28450012207,99.1245574951172,309.170013427734,108.993827819824,40.4575042724609,4070.56005859375
2023-01-30,141.667572021484,166.660003662109,19.149393081665,100.550003051758,239.269149780273,146.618545532227,96.700553894043,307.329986572266,107.061157226562,40.235767364502,4017.77001953125
2023-01-31,142.945541381836,173.220001220703,19.5241470336914,103.129997253418,244.296829223633,148.522827148438,98.5958633422852,311.519989013672,109.370948791504,40.7993431091309,4076.60009765625
2023-02-01,144.074905395508,181.410003662109,20.929220199585,105.150001525879,249.166809082031,152.660354614258,100.181938171387,310.570007324219,108.173606872559,40.6238059997559,4119.2099609375
2023-02-02,149.414703369141,188.270004272461,21.6947154998779,112.910003662109,260.848815917969,188.203338623047,107.473876953125,311.859985351562,104.7890625,40.965648651123,4179.759765625
2023-02-03,153.060409545898,189.979995727539,21.0861167907715,103.389999389648,254.687438964844,185.970062255859,104.521186828613,308.510009765625,105.515007019043,40.706958770752,4136.47998046875
2023-02-06,150.316223144531,194.759994506836,21.0751247406006,102.180000305176,253.129791259766,185.501480102539,102.64582824707,308.429992675781,105.335876464844,40.4297828674316,4111.080078125
2023-02-07,153.209014892578,196.809997558594,22.1584129333496,102.110000610352,263.766876220703,191.044784545898,107.374122619629,312.970001220703,108.343322753906,40.2727203369141,4164
2023-02-08,150.504455566406,201.289993286133,22.1903896331787,100.050003051758,262.948669433594,182.879379272461,99.1245574951172,308.480010986328,107.400550842285,40.6330451965332,4117.85986328125
2023-02-09,149.464233398438,207.320007324219,22.3223037719727,98.2399978637695,259.882720947266,177.385925292969,94.7753219604492,307.209991455078,107.805931091309,40.0417518615723,4081.5
2023-02-10,149.831344604492,196.889999389648,21.2510089874268,97.6100006103516,259.370056152344,173.627212524414,94.3364028930664,309.890014648438,112.35009765625,40.5406532287598,4090.4599609375
2023-02-13,152.649185180664,194.639999389648,21.77366065979,99.5400009155273,267.473571777344,178.891372680664,94.3763122558594,313.739990234375,111.9130859375,40.6422882080078,4137.2900390625
2023-02-14,152.004241943359,209.25,22.9558849334717,99.6999969482422,268.311492919922,178.941223144531,94.4461364746094,310.790008544922,110.602043151855,40.3928337097168,4136.1298828125
2023-02-15,154.117645263672,214.240005493164,22.7490177154541,101.160003662109,266.166931152344,176.628189086914,96.700553894043,309.630004882812,110.26953125,40.0232696533203,4147.60009765625
2023-02-16,152.510284423828,202.039993286133,21.9875240325928,98.1500015258789,259.080841064453,171.922348022461,95.2740859985352,308.179992675781,109.946533203125,39.6814308166504,4090.40991210938
2023-02-17,151.359329223633,208.309997558594,21.3739280700684,97.1999969482422,255.038757324219,172.361053466797,94.1169509887695,308.239990234375,105.71891784668,39.9216423034668,4079.09008789062
2023-02-21,147.321090698242,197.369995117188,20.6414089202881,94.5800018310547,249.711837768555,171.563446044922,91.5632781982422,302.720001220703,105.614395141602,39.4504508972168,3997.34008789062
2023-02-22,147.74772644043,200.860000610352,20.7403450012207,95.7900009155273,248.565414428711,170.606323242188,91.4236221313477,303.160003662109,104.246383666992,39.1548042297363,3991.05004882812
2023-02-23,148.233917236328,202.070007324219,23.6484260559082,95.8199996948242,251.787246704102,171.523544311523,90.6654968261719,303.070007324219,105.205894470215,39.0808944702148,4012.32006835938
2023-02-24,145.564910888672,196.880004882812,23.270679473877,93.5,246.302230834961,169.878524780273,88.9098434448242,304.019989013672,105.215408325195,38.57275390625,3970.0400390625
2023-02-27,146.765472412109,207.630004882812,23.4855327606201,93.7600021362305,247.231216430664,169.031051635742,89.6480178833008,304.660003662109,105.025398254395,37.6765670776367,3982.23999023438
2023-02-28,146.25944519043,205.710006713867,23.2007236480713,94.2300033569336,246.499893188477,174.414855957031,89.8375473022461,305.179992675781,104.417381286621,37.482551574707,3970.14990234375
2023-03-01,144.175842285156,202.770004272461,22.6830635070801,92.1699981689453,243.386779785156,172.899429321289,90.1368103027344,304.619995117188,105.34839630127,37.1222343444824,3951.38989257812
2023-03-02,144.771148681641,190.899993896484,23.2986602783203,92.129997253418,248.17008972168,174.006103515625,91.7727508544922,307.75,105.832916259766,37.5287437438965,3981.35009765625
2023-03-03,149.851181030273,197.789993286133,23.8742809295654,94.9000015258789,252.301162719727,184.693908691406,93.4186782836914,312.450012207031,107.172454833984,38.0184097290039,4045.63989257812
2023-03-06,152.629348754883,193.809997558594,23.538501739502,93.75,253.862670898438,184.344955444336,94.89501953125,316.970001220703,108.122467041016,37.9814567565918,4048.419921875
2023-03-07,150.416748046875,187.710006713867,23.2766284942627,93.5500030517578,251.174499511719,183.956130981445,93.6281661987305,311.119995117188,106.032432556152,37.2700538635254,3986.3701171875
2023-03-08,151.676818847656,182,24.1691932678223,93.9199981689453,250.729766845703,184.414764404297,94.0171966552734,311.369995117188,104.48388671875,37.0667953491211,3992.01000976562
2023-03-09,149.414611816406,172.919998168945,23.4245586395264,92.25,249.365936279297,181.144592285156,92.0919647216797,304.820007324219,103.676361083984,36.4570236206055,3918.32006835938
2023-03-10,147.340957641602,173.440002441406,22.953784942627,90.7300033569336,245.679626464844,178.971130371094,90.406135559082,303.630004882812,102.393821716309,36.3923492431641,3861.59008789062
2023-03-13,149.295562744141,174.479995727539,22.9547843933105,92.4300003051758,250.947189331055,180.356964111328,90.8849563598633,302.880004882812,101.215789794922,36.8265838623047,3855.76000976562
2023-03-14,151.399017333984,183.259994506836,24.0512504577637,94.879997253418,257.736785888672,193.437576293945,93.7378921508789,305.329986572266,101.595802307129,36.8635368347168,3919.2900390625
2023-03-15,151.795883178711,180.449996948242,24.2161731719971,96.1999969482422,262.332336425781,197.156387329102,95.8726043701172,297.880004882812,96.5416641235352,37.2146186828613,3891.92993164062
2023-03-16,154.633575439453,184.130004882812,25.528528213501,100.040000915527,272.966339111328,204.314819335938,100.072204589844,302.010009765625,95.9811553955078,37.2977676391602,3960.28002929688
2023-03-17,153.790191650391,180.130004882812,25.7124404907227,98.9499969482422,276.158538818359,195.022811889648,101.368995666504,293.510009765625,94.8506011962891,37.0483131408691,3916.63989257812
2023-03-20,156.171463012695,183.25,25.8873558044434,97.7099990844727,269.042846679688,197.216217041016,100.969985961914,301.059997558594,97.3301849365234,37.704288482666,3951.57006835938
2023-03-21,158.036804199219,197.580001831055,26.1862087249756,100.610000610352,270.574645996094,201.553146362305,104.660842895508,303.850006103516,101.690811157227,37.5656967163086,4002.8701171875
2023-03-22,156.598114013672,191.149993896484,26.4550762176514,98.6999969482422,269.102111816406,199.210205078125,103.114677429199,299.730010986328,99.3632431030273,36.9651679992676,3936.96997070312
2023-03-23,157.689514160156,192.220001220703,27.1777229309082,98.7099990844727,274.409240722656,203.666778564453,105.339164733887,298.369995117188,98.2422103881836,37.1222343444824,3948.71997070312
2023-03-24,158.999237060547,190.410003662109,26.7659244537354,98.129997253418,277.285217285156,205.391571044922,105.179565429688,298.920013427734,98.3562088012695,37.3162460327148,3970.98999023438
2023-03-27,157.044616699219,191.809997558594,26.5180473327637,98.0400009155273,273.144256591797,202.231094360352,102.206924438477,302.140014648438,100.51277923584,37.1591873168945,3977.53002929688
2023-03-28,156.419509887695,189.190002441406,26.3971061706543,97.2399978637695,272.007720947266,200.077575683594,100.780448913574,302.320007324219,101.766799926758,36.9466934204102,3971.27001953125
2023-03-29,159.515182495117,193.880004882812,26.9708232879639,100.25,277.225921630859,204.733581542969,101.139556884766,305.299987792969,103.514846801758,37.1869049072266,4027.81005859375
2023-03-30,161.092742919922,195.279998779297,27.36962890625,102,280.724426269531,207.216079711914,100.64079284668,305.079986572266,104.018371582031,37.3070106506348,4050.830078125
2023-03-31,163.612930297852,207.460006713867,27.7634391784668,103.290000915527,284.924652099609,211.303787231445,103.473785400391,308.769989013672,104.179870605469,37.6950454711914,4109.31005859375
2023-04-03,164.873001098633,194.770004272461,27.9513473510742,102.410003662109,283.867218017578,212.430404663086,104.102226257324,310.309997558594,110.326538085938,38.2031898498535,4124.509765625
2023-04-04,164.33723449707,192.580001831055,27.4395961761475,103.949996948242,283.817810058594,214.075439453125,104.461334228516,309.070007324219,109.272003173828,37.7874374389648,4100.60009765625
2023-04-05,162.481811523438,185.520004272461,26.8678760528564,101.099998474121,281.011047363281,210.845169067383,104.211959838867,310.390014648438,111.1435546875,38.3879699707031,4090.3798828125
2023-04-06,163.374801635742,185.059997558594,27.0237998962402,102.059997558594,288.186065673828,215.451309204102,108.152198791504,312.510009765625,109.300521850586,38.3417816162109,4105.02001953125
2023-04-10,160.765335083008,184.509994506836,27.5655345916748,102.169998168945,286.001953125,214.105361938477,106.177093505859,312.619995117188,108.815994262695,38.554271697998,4109.10986328125
2023-04-11,159.544937133789,186.789993286133,27.1557350158691,99.9199981689453,279.518707275391,213.208068847656,105.089775085449,313.700012207031,109.585517883301,38.6097068786621,4108.93994140625
2023-04-12,158.850402832031,180.539993286133,26.4820652008057,97.8300018310547,280.171020507812,213.35758972168,104.381530761719,314.549987792969,109.471534729004,38.2216720581055,4091.94995117188
2023-04-13,164.267761230469,185.899993896484,26.4500770568848,102.400001525879,286.446655273438,219.688552856445,107.164642333984,318.049987792969,109.984527587891,38.3140640258789,4146.22021484375
2023-04-14,163.920516967773,185,26.7449340820312,102.51000213623,282.7900390625,220.825134277344,108.601081848145,319.739990234375,110.250541687012,38.0553665161133,4137.64013671875
2023-04-17,163.940353393555,187.039993286133,26.9888172149658,102.73999786377,285.418823242188,218.203018188477,105.708251953125,323.790008544922,108.968002319336,38.0461273193359,4151.31982421875
2023-04-18,165.170669555664,184.309997558594,27.6534900665283,102.300003051758,284.993835449219,217.235931396484,104.241882324219,324.630004882812,111.096069335938,37.4640731811523,4154.8701171875
2023-04-19,166.321640014648,180.589996337891,27.9173641204834,104.300003051758,285.072967529297,215.052490234375,103.922668457031,323.089996337891,110.744552612305,37.177661895752,4154.52001953125
2023-04-20,165.349273681641,162.990005493164,27.0907688140869,103.809997558594,282.760314941406,212.430404663086,105.029930114746,323.820007324219,109.861030578613,36.8173370361328,4129.7900390625
2023-04-21,163.731994628906,165.080001831055,27.1057586669922,106.959999084473,282.414428710938,212.250946044922,105.149635314941,324.329986572266,110.212547302246,37.1499443054199,4133.52001953125
2023-04-24,164.039581298828,162.550003051758,27.0287952423096,106.209999084473,278.471099853516,212.151229858398,105.708251953125,326.049987792969,112.293090820312,36.8727760314941,4137.0400390625
2023-04-25,162.491760253906,160.669998168945,26.2281856536865,102.569999694824,272.195495605469,206.926956176758,103.593482971191,324.339996337891,110.697044372559,36.3369216918945,4071.6298828125
2023-04-26,162.481811523438,153.75,26.9428386688232,104.980003356934,291.911926269531,208.771408081055,103.453834533691,320.529998779297,109.680511474609,35.6901893615723,4055.98999023438
2023-04-27,167.09553527832,160.190002441406,27.2127075195312,109.819999694824,301.261169433594,237.843872070312,107.324249267578,326.230010986328,110.991561889648,35.7918243408203,4135.35009765625
2023-04-28,168.355606079102,164.309997558594,27.7354526519775,105.449996948242,303.662689208984,239.598602294922,107.074859619141,328.549987792969,112.426094055176,35.9304008483887,4169.47998046875
2023-05-01,168.266326904297,161.830001831055,28.8958854675293,102.050003051758,301.982635498047,242.449996948242,106.935203552246,330.170013427734,108.939498901367,36.2260475158691,4167.8701171875
2023-05-02,167.224517822266,160.309997558594,28.1962261199951,103.629997253418,301.834381103516,238.521835327148,105.059852600098,325.859985351562,104.597877502441,36.0874633789062,4119.580078125
2023-05-03,166.143035888672,160.610000610352,27.7884254455566,103.650001525879,300.836181640625,236.318481445312,105.149635314941,323.220001220703,102.536323547363,35.5238876342773,4090.75
2023-05-04,164.496002197266,161.199996948242,27.5485420227051,104,301.834381103516,232.81901550293,104.431419372559,320,100.740783691406,35.3206329345703,4061.21997070312
2023-05-05,172.215255737305,170.059997558594,28.6659984588623,105.660003662109,307.012969970703,232.08122253418,105.309234619141,323.880004882812,103.24885559082,35.5608444213867,4136.25
2023-05-08,172.145782470703,171.789993286133,29.1367664337158,105.830001831055,305.036437988281,232.569763183594,107.503799438477,326.140014648438,103.657371520996,35.7271385192871,4138.1201171875
2023-05-09,170.429321289062,169.149993896484,28.5570487976074,106.620002746582,303.405731201172,232.66943359375,107.084838867188,324.869995117188,103.685852050781,35.5516052246094,4119.169921875
2023-05-10,172.205337524414,168.539993286133,28.8708992004395,110.190002441406,308.653564453125,232.380340576172,111.473976135254,322.989990234375,102.355819702148,35.3852996826172,4137.64013671875
2023-05-11,172.393859863281,172.080001831055,28.5640468597412,112.180000305176,306.479339599609,235.082183837891,116.282066345215,322.640014648438,100.503273010254,35.0957984924316,4130.6201171875
2023-05-12,171.459899902344,167.979995727539,28.3261623382568,110.26000213623,305.352691650391,233.108139038086,117.219741821289,322.489990234375,100.493766784668,34.8809967041016,4124.080078125
2023-05-15,170.963119506836,166.350006103516,28.9388637542725,111.199996948242,305.836944580078,238.142990112305,116.222213745117,323.529998779297,100.685424804688,34.703556060791,4136.27978515625
2023-05-16,170.963119506836,166.520004272461,29.1987361907959,113.400001525879,308.090301513672,238.103118896484,119.214805603027,323.75,98.2418365478516,34.5634727478027,4109.89990234375
2023-05-17,171.579147338867,173.860000610352,30.1632671356201,115.5,311.002197265625,241.762084960938,120.541519165039,327.390014648438,100.445846557617,34.3206558227539,4158.77001953125
2023-05-18,173.923934936523,176.889999389648,31.6625308990479,118.150001525879,315.47900390625,246.109008789062,122.52660369873,329.760009765625,101.35620880127,34.0685081481934,4198.0498046875
2023-05-19,174.033248901367,180.139999389648,31.2487354278564,116.25,315.30078125,244.902633666992,122.45677947998,330.390014648438,101.82576751709,34.3393402099609,4191.97998046875
2023-05-22,173.079406738281,188.869995117188,31.1607799530029,115.01000213623,318.113647460938,247.574600219727,124.741119384766,329.130004882812,100.589599609375,36.1884498596191,4192.6298828125
2023-05-23,170.456390380859,185.770004272461,30.6730155944824,114.98999786377,312.250183105469,245.999328613281,122.257263183594,323.109985351562,101.959930419922,37.0196189880371,4145.580078125
2023-05-24,170.734603881836,182.899993896484,30.5230884552002,116.75,310.853637695312,248.4619140625,120.601371765137,320.200012207031,103.100257873535,36.0763854980469,4115.240234375
2023-05-25,171.877212524414,184.470001220703,37.9614601135254,115,322.808410644531,251.93147277832,123.175003051758,319.019989013672,101.25080871582,35.329273223877,4151.27978515625
2023-05-26,174.301513671875,193.169998168945,38.9269866943359,120.110000610352,329.711883544922,261.253387451172,124.302207946777,320.600006103516,100.589599609375,35.1144714355469,4205.4501953125
2023-05-30,176.159469604492,201.160003662109,40.0914192199707,121.660003662109,328.047912597656,261.73193359375,123.364532470703,322.190002441406,99.6984100341797,34.5634727478027,4205.52001953125
2023-05-31,176.109802246094,203.929992675781,37.8155288696289,120.580001831055,325.254821777344,263.925354003906,122.566513061523,321.079986572266,97.9160232543945,35.506706237793,4179.830078125
2023-06-01,178.931518554688,207.520004272461,39.7505798339844,122.769996643066,329.404815673828,271.791656494141,123.414405822754,323.119995117188,99.0467834472656,35.506706237793,4221.02001953125
2023-06-02,179.785980224609,213.970001220703,39.3077964782715,124.25,332.197845458984,271.791656494141,124.36205291748,329.480010986328,101.346633911133,35.8242340087891,4282.3701171875
2023-06-05,178.4248046875,217.610000610352,39.1518745422363,125.300003051758,332.732757568359,270.575347900391,125.698753356934,328.579986572266,100.89624786377,36.0950660705566,4273.7900390625
2023-06-06,178.057205200195,221.309997558594,38.6351318359375,126.610000610352,330.494323730469,270.306121826172,126.995536804199,333.410003662109,101.720352172852,35.8335723876953,4283.85009765625
2023-06-07,176.676132202148,224.570007324219,37.460578918457,121.230003356934,320.292633056641,262.808746337891,122.197418212891,335.420013427734,104.001037597656,36.3191947937012,4267.52001953125
2023-06-08,179.408447265625,234.860000610352,38.4951820373535,124.25,322.154724121094,263.785766601562,121.838310241699,335.950012207031,103.675231933594,36.5059776306152,4293.93017578125
2023-06-09,179.795944213867,244.399993896484,38.7550811767578,123.430000305176,323.670104980469,264.154663085938,121.928092956543,335.290008544922,102.90860748291,36.3939094543457,4298.85986328125
2023-06-12,182.607727050781,249.830001831055,39.4668083190918,126.569999694824,328.681762695312,270.236358642578,123.334602355957,333.600006103516,101.97908782959,37.2624320983887,4338.93017578125
2023-06-13,182.130813598633,258.709991455078,41.0062141418457,126.660003662109,331.098480224609,270.505554199219,123.524139404297,336.390014648438,101.998245239258,37.6173095703125,4369.009765625
2023-06-14,182.766708374023,256.790008544922,42.9804534912109,126.419998168945,334.119354248047,272.529449462891,123.364532470703,335.899993896484,100.771667480469,36.758129119873,4372.58984375
2023-06-15,184.813446044922,255.899993896484,42.636589050293,127.110000610352,344.776641845703,280.983978271484,124.78101348877,339.820007324219,101.471199035645,37.1223449707031,4425.83984375
2023-06-16,183.730453491211,260.540008544922,42.6755714416504,125.48999786377,339.061737060547,280.156494140625,123.224876403809,338.309997558594,100.74291229248,37.4118576049805,4409.58984375
2023-06-20,183.819885253906,274.450012207031,43.7911415100098,125.779998779297,334.822601318359,283.476470947266,122.795936584473,338.670013427734,98.4334945678711,36.7394485473633,4388.7099609375
2023-06-21,182.776641845703,259.459991455078,43.028434753418,124.830001831055,330.375457763672,280.794586181641,120.252235412598,338.609985351562,99.5354995727539,36.328540802002,4365.68994140625
2023-06-22,185.797088623047,264.609985351562,43.0084457397461,130.149993896484,336.466705322266,284.024841308594,122.845817565918,336.959991455078,98.9892807006836,36.1697731018066,4381.89013671875
2023-06-23,185.479141235352,256.600006103516,42.1927604675293,129.330001831055,331.821502685547,287.863311767578,122.037803649902,335.25,98.1268463134766,35.7681922912598,4348.330078125
2023-06-26,184.078201293945,241.050003051758,40.6163635253906,127.330001831055,325.462829589844,277.634063720703,118.04768371582,334.119995117188,99.9379730224609,34.4514045715332,4328.81982421875
2023-06-27,186.850250244141,250.210006713867,41.8598861694336,129.179992675781,331.375823974609,286.188293457031,118.037719726562,335.339996337891,100.187126159668,34.0124740600586,4378.41015625
2023-06-28,188.032608032227,256.239990234375,41.1011772155762,129.039993286133,332.643615722656,284.43359375,119.883148193359,334.149993896484,101.001655578613,33.8910713195801,4376.85986328125
2023-06-29,188.370407104492,257.5,40.8062896728516,127.900001525879,331.851196289062,280.684875488281,118.805816650391,336.910003662109,102.247398376465,33.732307434082,4396.43994140625
2023-06-30,192.722229003906,261.769989013672,42.2857208251953,130.360000610352,337.288818359375,286.118499755859,119.404335021973,341,102.774444580078,34.2552909851074,4450.3798828125
2023-07-03,191.221969604492,279.820007324219,42.3966751098633,130.220001220703,334.763122558594,285.161407470703,119.603843688965,342,102.975685119629,34.2272758483887,4455.58984375
2023-07-05,190.099227905273,282.480010986328,42.3007164001465,130.380004882812,334.921630859375,293.486358642578,121.449272155762,341.559997558594,102.44864654541,34.0498313903809,4446.81982421875
2023-07-06,190.576141357422,276.540008544922,42.086799621582,128.360000610352,338.011871337891,291.113494873047,119.813323974609,341.459991455078,98.6251373291016,33.2747001647949,4411.58984375
2023-07-07,189.453399658203,274.429992675781,42.4866409301758,129.779998779297,334.00048828125,289.657867431641,119.184883117676,340.899993896484,98.8551330566406,33.1813087463379,4398.9501953125
2023-07-10,187.396713256836,269.609985351562,42.1637649536133,127.129997253418,328.661956787109,293.217163085938,116.162353515625,341.130004882812,100.321273803711,33.3213882446289,4409.52978515625
2023-07-11,186.870132446289,269.790008544922,42.3886795043945,128.779998779297,329.295867919922,297.394561767578,116.850662231445,343.369995117188,101.547866821289,33.638916015625,4439.259765625
2023-07-12,188.549255371094,271.989990234375,43.8851051330566,130.800003051758,333.980743408203,308.411376953125,118.636238098145,345.350006103516,102.046173095703,33.6109008789062,4472.16015625
2023-07-13,189.314300537109,277.899993896484,45.9593086242676,134.300003051758,339.388580322266,312.469177246094,124.232383728027,343.540008544922,100.177551269531,33.67626953125,4510.0400390625
2023-07-14,189.463363647461,281.380004882812,45.4514999389648,134.679992675781,341.943908691406,307.942840576172,125.110206604004,341.089996337891,96.7277679443359,33.9190864562988,4505.419921875
2023-07-17,192.742126464844,290.380004882812,46.4431228637695,133.559997558594,342.429260253906,309.687561035156,124.342109680176,344.25,97.1493988037109,33.4894905090332,4522.7900390625
2023-07-18,192.483795166016,293.339996337891,47.4757270812988,132.830001831055,356.057891845703,311.113250732422,123.454307556152,345.339996337891,96.7086029052734,33.8443717956543,4554.97998046875
2023-07-19,193.844970703125,291.260009765625,47.0588836669922,135.360000610352,351.689971923828,315.061401367188,121.728576660156,342.429992675781,97.37939453125,34.0311431884766,4565.72021484375
2023-07-20,191.887649536133,262.899993896484,45.5024795532227,129.960006713867,343.558410644531,301.611877441406,118.905563354492,346.609985351562,99.0946960449219,34.3393402099609,4534.8701171875
2023-07-21,190.705307006836,260.019989013672,44.2919464111328,130,340.487945556641,293.376678466797,119.723541259766,345.760009765625,99.5546569824219,34.9276962280273,4536.33984375
2023-07-24,191.510101318359,269.059997558594,44.5948333740234,128.800003051758,341.815185546875,290.734619140625,121.22981262207,349.630004882812,101.116645812988,35.0304183959961,4554.64013671875
